Date,Open,High,Low,Close,Adj Close,Volume
2018-05-17,20.01,20.68,19.25,20.0,20.0,15234300
2018-05-18,20.049999,21.485001,20.049999,20.879998999999998,20.879998999999998,2860700
2018-05-21,21.040001,21.24,19.898001,20.01,20.01,1421200
2018-05-22,20.18,20.370001000000002,19.52,19.950001,19.950001,825100
2018-05-23,19.940001000000002,21.77,19.799999,21.299999,21.299999,1788200
2018-05-24,21.51,21.663,20.15,21.25,21.25,888800
2018-05-25,21.450001,21.76,21.0,21.440001000000002,21.440001000000002,296700
2018-05-29,21.67,21.700001,21.01,21.57,21.57,454500
2018-05-30,21.950001,22.608,21.34,22.040001,22.040001,800900
2018-05-31,22.219998999999998,22.48,21.049999,21.52,21.52,928600
2018-06-01,21.9,22.110001,21.33,22.049999,22.049999,626900
2018-06-04,22.190001000000002,24.82,22.132,23.76,23.76,782700
2018-06-05,23.709999,24.282,23.129998999999998,23.129998999999998,23.129998999999998,376400
2018-06-06,23.26,26.58,23.25,24.65,24.65,860900
2018-06-07,24.85,25.530001000000002,24.26,25.33,25.33,381600
2018-06-08,25.57,25.65,24.799999,25.440001000000002,25.440001000000002,721100
2018-06-11,25.940001000000002,28.48,25.82,27.32,27.32,1149600
2018-06-12,27.799999,29.0,25.33,26.450001,26.450001,868200
2018-06-13,26.48,27.120001000000002,25.719998999999998,26.41,26.41,566200
2018-06-14,26.549999,28.43,26.42,27.91,27.91,831600
2018-06-15,27.32,29.84,27.0,28.389999,28.389999,1805300
2018-06-18,28.52,29.309998999999998,27.719998999999998,28.27,28.27,908000
2018-06-19,27.83,27.92,25.01,26.27,26.27,1320300
2018-06-20,26.65,27.0,24.889999,24.91,24.91,823500
2018-06-21,24.68,25.23,22.809998999999998,24.92,24.92,1603800
2018-06-22,25.290001,26.48,25.01,26.26,26.26,670700
2018-06-25,25.719998999999998,26.280001000000002,24.360001,25.41,25.41,599900
2018-06-26,25.32,25.860001,24.4,25.059998999999998,25.059998999999998,461300
2018-06-27,24.889999,25.065001000000002,24.0,24.120001000000002,24.120001000000002,405900
2018-06-28,23.950001,24.559998999999998,23.780001000000002,24.190001000000002,24.190001000000002,290500
2018-06-29,24.370001000000002,24.687,24.049999,24.450001,24.450001,311700
2018-07-02,24.65,24.65,24.040001,24.48,24.48,403200
2018-07-03,24.6,25.99,24.15,25.82,25.82,228400
2018-07-05,25.940001000000002,26.719998999999998,25.415001,25.780001000000002,25.780001000000002,335800
2018-07-06,25.74,26.097,25.445,25.860001,25.860001,295700
2018-07-09,25.860001,26.450001,22.969998999999998,22.969998999999998,22.969998999999998,1705000
2018-07-10,23.139999,24.049999,22.200001,23.620001000000002,23.620001000000002,993600
2018-07-11,23.5,23.860001,22.75,23.68,23.68,622400
2018-07-12,23.549999,24.66,23.528,24.09,24.09,346100
2018-07-13,24.120001000000002,24.15,23.530001000000002,23.790001,23.790001,236400
2018-07-16,23.780001000000002,24.59,23.360001,24.469998999999998,24.469998999999998,94000
2018-07-17,24.42,25.98,24.25,25.76,25.76,255100
2018-07-18,25.860001,26.65,25.190001000000002,26.43,26.43,330800
2018-07-19,26.08,26.790001,24.700001,24.860001,24.860001,306100
2018-07-20,24.77,25.0,24.1,24.469998999999998,24.469998999999998,497200
2018-07-23,24.299999,25.455,24.226,24.639999,24.639999,300100
2018-07-24,24.91,25.479,24.370001000000002,24.4,24.4,255500
2018-07-25,24.540001,24.825001,24.16,24.379998999999998,24.379998999999998,148000
2018-07-26,24.23,24.35,23.41,23.99,23.99,432400
2018-07-27,23.860001,24.16,21.959999,22.219998999999998,22.219998999999998,693200
2018-07-30,22.35,22.700001,21.82,22.5,22.5,433700
2018-07-31,22.51,23.52,22.32,23.209999,23.209999,526900
2018-08-01,23.65,24.58,23.209999,23.709999,23.709999,588700
2018-08-02,26.0,27.49,24.93,26.85,26.85,1467500
2018-08-03,26.879998999999998,27.93,25.554001,26.5,26.5,1002300
2018-08-06,26.629998999999998,27.349001,26.370001000000002,27.049999,27.049999,403100
2018-08-07,27.440001000000002,27.715,26.568001000000002,27.02,27.02,318900
2018-08-08,27.17,27.98,26.969998999999998,27.01,27.01,372800
2018-08-09,26.530001000000002,27.620001000000002,26.5,27.120001000000002,27.120001000000002,215700
2018-08-10,27.059998999999998,28.309998999999998,26.813999,28.200001,28.200001,401700
2018-08-13,28.309998999999998,28.91,28.030001000000002,28.620001000000002,28.620001000000002,395200
2018-08-14,28.690001000000002,30.15,28.521,30.110001,30.110001,810200
2018-08-15,30.1,31.16,29.0,29.24,29.24,898500
2018-08-16,29.4,31.52,29.4,31.450001,31.450001,534900
2018-08-17,31.32,31.959,30.5,30.51,30.51,544900
2018-08-20,30.74,31.353001000000003,30.549999,31.040001,31.040001,351300
2018-08-21,31.139999,32.580002,31.049999,32.27,32.27,630300
2018-08-22,32.720001,33.0,32.209998999999996,32.84,32.84,260000
2018-08-23,33.639998999999996,33.959998999999996,31.549999,31.959999,31.959999,488500
2018-08-24,31.959999,33.32,31.959999,33.259997999999996,33.259997999999996,323400
2018-08-27,33.490002000000004,34.499001,33.049999,33.450001,33.450001,506700
2018-08-28,33.700001,34.799999,33.18,33.23,33.23,284200
2018-08-29,33.48,33.970001,33.029999,33.599998,33.599998,264200
2018-08-30,35.09,36.439999,33.200001,33.599998,33.599998,1098700
2018-08-31,33.610001000000004,34.380001,33.52,34.169998,34.169998,387600
2018-09-04,34.5,35.425999,34.18,34.91,34.91,785500
2018-09-05,34.959998999999996,35.900002,34.5,34.709998999999996,34.709998999999996,916800
2018-09-06,34.950001,35.27,33.84,34.919998,34.919998,354100
2018-09-07,35.619999,35.77,34.970001,35.349998,35.349998,533900
2018-09-10,35.639998999999996,36.970001,35.575001,36.43,36.43,760800
2018-09-11,36.57,37.990002000000004,36.529999,37.389998999999996,37.389998999999996,475200
2018-09-12,37.700001,38.372002,34.540001000000004,36.5,36.5,1119000
2018-09-13,36.290001000000004,37.280998,35.43,36.049999,36.049999,528800
2018-09-14,35.740002000000004,37.360001000000004,35.630001,36.720001,36.720001,448900
2018-09-17,36.560001,36.658001,33.110001000000004,33.549999,33.549999,740400
2018-09-18,33.740002000000004,34.866001000000004,33.299999,33.299999,33.299999,351000
2018-09-19,33.09,33.290001000000004,31.25,32.07,32.07,508200
2018-09-20,32.209998999999996,33.330002,32.009997999999996,32.77,32.77,317000
2018-09-21,32.450001,33.549999,32.0,33.02,33.02,1444500
2018-09-24,32.860001000000004,32.990002000000004,31.700001,32.68,32.68,298300
2018-09-25,32.759997999999996,33.060001,31.440001000000002,31.540001,31.540001,539900
2018-09-26,31.51,32.0,30.780001000000002,31.99,31.99,632700
2018-09-27,31.93,32.91,31.9,31.969998999999998,31.969998999999998,458900
2018-09-28,31.969998999999998,33.424999,31.719998999999998,32.0,32.0,408100
2018-10-01,32.200001,32.93,30.914,31.1,31.1,934800
2018-10-02,31.040001,31.215,28.540001,29.209999,29.209999,1230900
2018-10-03,29.309998999999998,30.219998999999998,27.799999,28.99,28.99,550600
2018-10-04,28.950001,29.0,26.719998999999998,26.809998999999998,26.809998999999998,981900
2018-10-05,27.08,27.629998999999998,25.43,26.48,26.48,911700
2018-10-08,26.200001,26.34,24.0,25.93,25.93,878000
2018-10-09,25.690001000000002,27.42,25.290001,25.440001000000002,25.440001000000002,966200
2018-10-10,25.27,25.98,23.51,23.73,23.73,1319400
2018-10-11,23.23,24.959999,22.780001000000002,23.02,23.02,997600
2018-10-12,24.07,24.82,23.32,24.120001000000002,24.120001000000002,434400
2018-10-15,23.860001,23.860001,22.51,23.549999,23.549999,528800
2018-10-16,24.040001,25.68,23.559998999999998,25.48,25.48,692200
2018-10-17,26.0,26.459999,24.58,25.74,25.74,898900
2018-10-18,25.5,26.040001,24.209999,24.360001,24.360001,448300
2018-10-19,24.610001,24.870001000000002,22.76,23.41,23.41,501500
2018-10-22,23.5,24.0,23.129998999999998,23.209999,23.209999,730000
2018-10-23,22.940001000000002,24.43,22.01,24.27,24.27,1311000
2018-10-24,24.27,25.41,22.639999,23.23,23.23,2387900
2018-10-25,24.0,24.07,21.549999,22.389999,22.389999,2213500
2018-10-26,22.0,22.26,20.5,22.120001000000002,22.120001000000002,1314400
2018-10-29,22.5,23.190001000000002,20.67,21.16,21.16,714300
2018-10-30,21.23,22.860001,21.190001000000002,22.09,22.09,520200
2018-10-31,22.58,22.99,21.74,22.41,22.41,633400
2018-11-01,22.690001000000002,22.75,21.27,22.450001,22.450001,580600
2018-11-02,22.440001000000002,23.58,21.82,21.84,21.84,1666200
2018-11-05,21.85,22.0,20.76,21.469998999999998,21.469998999999998,437600
2018-11-06,21.24,21.950001,20.32,20.450001,20.450001,619600
2018-11-07,20.719998999999998,23.110001,20.613001,22.530001000000002,22.530001000000002,1306000
2018-11-08,22.24,22.959999,21.690001000000002,22.389999,22.389999,925500
2018-11-09,22.200001,22.200001,20.620001000000002,21.23,21.23,620100
2018-11-12,21.360001,21.360001,19.549999,20.219998999999998,20.219998999999998,1224400
2018-11-13,20.25,21.74,19.9,20.73,20.73,1648300
2018-11-14,20.85,21.549999,19.709999,19.950001,19.950001,1530600
2018-11-15,20.02,21.9,20.0,21.66,21.66,1486200
2018-11-16,21.450001,22.610001,21.0,22.07,22.07,1611500
2018-11-19,21.879998999999998,21.945,19.35,19.780001000000002,19.780001000000002,2074000
2018-11-20,19.120001000000002,19.82,17.879998999999998,19.15,19.15,1438300
2018-11-21,19.52,20.76,19.35,20.26,20.26,760400
2018-11-23,20.0,20.865,20.0,20.450001,20.450001,207300
2018-11-26,20.700001,21.780001000000002,20.65,21.33,21.33,809000
2018-11-27,21.0,21.83,20.4,20.49,20.49,668100
2018-11-28,20.66,22.43,20.66,22.379998999999998,22.379998999999998,1601000
